X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X80,X81,X82,X83
0.0002074689,0.0008012821,0.0003669725,0.0005640158,0.0002328289,0.0001956182,0.0002242655,0.0002044572,0.0002145923,0.0002181501,0.0002554278,0.0002107482,0.0002985075,0.0002772387,0.0002185315,0.000226398,0.0003106555,0.0002866151,0.000339213,0,0.0002907822,0.0014450867,0.0004297379,0.0002331546,0.0002124044,0.0017094017,0.0003663004,0.000199362,0.0002149613,0.0002352388,0.0002701243,0.000228676,0.000262674,0.000222321,0.0002262443,0.0002574665,0.0002465483,0.0002610285,0.0002396932,0.0002556237,0.0007593014,0.0001946283,0.0002364625,0.0014409222,0.0003120125,0.0002636436,0.0005035247,0.0002263468,0.0002275313,0.0002443196,0.0001549667,0.000243309,0.0001904037,0.0002739726,0.0002293578,0.0012091898,0.0006915629,0.0003361345,0.0002299379,0.0002797203,0.0002251238,0.0002182453,0.0002480774,0.0003078818,0.000275634,0.0001811594,0.0004266212,0.0002255809,0.0002551671,0.0002379819,0.0011273957,0.0002390057,0.0004955401,0.0002980626,0.0004456328,0.0002582645,0.0002154708,0.0002452182,0.0002321263,0.0003521127
0.000490918,0.0003306878,0.0009813543,0.0002030045,0.0004977601,0.0005434783,0.0004601933,0.0004739336,0.0004923683,0.0005991612,0.0006146281,0.0004208754,0.0033444816,0.0026737968,0.000131527,0.0004692633,0.0039370079,0.0003040438,0.0017953321,0.0002907822,0,0.0003566334,0.0001824818,0.0001571092,0.0005227392,0.000295683,0.0010822511,0.000122414,0.000538503,0.0001350621,0.0001458789,0.0005913661,0.0006574622,0.0006877579,0.00084246,0.0015360983,0.0007930214,0.0009460738,0.0008779631,0.0014245014,0.0002237136,0.0005015045,0.0010040161,0.0003423485,0.0010706638,0.0012091898,0.0006868132,0.0007727975,0.0006997901,0.0009433962,0.0001062699,0.0011402509,0.0003891051,0.0020920502,0.0007173601,0.0003816794,0.0005017561,0.0009699321,0.000877193,0.0018450185,0.0006779661,0.0005970149,0.0012437811,0.001540832,0.001183432,0.0001153004,0.000913242,0.0008333333,0.0011286682,0.0010319917,0.0003415301,0.0010493179,0.0007037298,0.0025706941,0.0007423905,0.0011961722,0.0001686056,0.0001382935,0.0005157298,0.0005263158
0.0002422481,0.0038910506,0.0004784689,0.0004056795,0.0002775465,0.0002345216,0.0002654632,0.0002381519,0.0002520161,0.0002532287,0.000304878,0.0002566076,0.0003683241,0.0003364738,0.000193836,0.0002684564,0.0003869969,0.0003575259,0.000432339,0.0014450867,0.0003566334,0,0.0003312355,0.0002104377,0.0002455193,0.0010152284,0.000477327,0.0001751927,0.000248942,0.0002023063,0.0002275831,0.0002675227,0.0003210273,0.0002588662,0.0002642008,0.000307787,0.0002923122,0.0003128911,0.0002827255,0.0003051572,0.0004977601,0.0002220742,0.0002782415,0.0022883295,0.0003891051,0.0003166561,0.0007401925,0.0002643405,0.0002659574,0.0002891845,0.0001432254,0.0002877698,0.0002165909,0.000331675,0.0002684564,0.0043859649,0.0012180268,0.0004380201,0.0002692515,0.0003401361,0.000262674,0.000253357,0.0002944641,0.0003827019,0.0003341129,0.0001609788,0.0005851375,0.0002632965,0.0003045067,0.0002803476,0.0018832392,0.0002817695,0.0007230658,0.0003676471,0.000621504,0.000308928,0.0002004812,0.0002096436,0.0002890173,0.0005017561
0.0001454969,0.0003080715,0.0002098196,0.0018050542,0.0001546551,0.0001437608,0.0001508296,0.0001439678,0.0001463915,0.0001509434,0.0001678979,0.0001517911,0.0001854943,0.0001770538,0.0004784689,0.0001517911,0.0001901141,0.0001719395,0.000200441,0.0004297379,0.0001824818,0.0003312355,0,0.000332668,0.0001481701,0.0004766444,0.0002095997,0.0003231018,0.0001494098,0.0004291845,0.0005614823,0.0001559089,0.00016728,0.0001529286,0.0001547748,0.0001687764,0.0001640151,0.0001702997,0.0001609528,0.0001679825,0.000990099,0.0001392952,0.0001594896,0.0003510004,0.0001906214,0.000171409,0.0002483238,0.0001548227,0.000155376,0.0001630258,0.0002562132,0.0001625752,0.0001371178,0.000175716,0.0001562256,0.0003496503,0.0002867795,0.0001943257,0.0001564945,0.0001780627,0.0001542496,0.000150989,0.0001646904,0.0001890717,0.000176398,0.000277855,0.0002280502,0.000154464,0.0001677852,0.0001601794,0.0003690037,0.0001606426,0.0002463661,0.0001853225,0.0002333722,0.0001691189,0.0002636436,0.0004636069,0.0001625752,0.0002134927
0.0001300898,0.0002124947,0.0001639882,0.0002948113,0.0001336184,0.0001066098,0.000131096,0.0001361656,0.0001309929,0.0001576044,0.0001729805,0.0001109632,0.0001587806,0.0001511487,0.0005073567,0.000131268,0.0001583281,0.0002373042,0.0001651255,0.0002331546,0.0001571092,0.0002104377,0.000332668,0,0.000129887,0.0002440215,0.0001713502,0.0004432624,0.0001322227,0.0005790388,0.000464684,0.0001691189,0.0001395868,0.0003598417,0.0003698225,0.0001506478,0.0001404297,0.000156568,0.0001411831,0.0001529052,0.0002793296,0.0001345171,0.000144113,0.0002216803,0.0001418641,0.0001544163,0.0001786352,0.0001389661,0.0001506251,0.0001432254,0.001146789,0.0001475797,0.0001740038,0.0001542972,0.0001483459,0.000212585,0.0001915342,0.0001569366,0.0001411034,0.0001490757,0.0001449485,0.0001519295,0.0001471454,0.0001541545,0.0001469076,0.0007581501,0.000174642,0.0001415629,0.0001449906,0.000148412,0.0002214839,0.0001445713,0.0001827485,0.0001545834,0.000172117,0.0001532332,0.0005955926,0.0005393743,0.0001166045,0.0001406866
0.003875969,0.0002276867,0.0005042864,0.0001614205,0.0012642225,0.001618123,0.0018416206,0.0018416206,0.0030487805,0.0004255319,0.000358038,0.0002408478,0.0005405405,0.0006497726,0.0001133401,0.0016863406,0.0005540166,0.0002623295,0.0004743833,0.0002124044,0.0005227392,0.0002455193,0.0001481701,0.000129887,0,0.0002150075,0.0004040404,0.0001059547,0.0034482759,0.0001153004,0.0001230921,0.0003960396,0.000923361,0.0011695906,0.0008354219,0.0006540222,0.001490313,0.0005288207,0.0010834236,0.0005977286,0.0001742464,0.0004761905,0.0007418398,0.0002386635,0.0004474273,0.0005675369,0.0003673769,0.0010976948,0.0004833253,0.0009775171,0.00009273,0.0006666667,0.0002961208,0.0005621135,0.0004916421,0.0002571355,0.0003065604,0.0005443658,0.0009389671,0.000727802,0.0004965243,0.0034965035,0.00077101,0.0006684492,0.0009259259,0.0001005834,0.0003861004,0.0006877579,0.000862069,0.0006269592,0.0002382654,0.0008136697,0.0003455425,0.0006510417,0.0004061738,0.0005959476,0.0001371178,0.0001176471,0.000269179,0.0002864509
0.0002094241,0.0009009009,0.0003748126,0.0006476684,0.0002289377,0.0002073828,0.0002206531,0.0002062706,0.0002112825,0.0002208968,0.0002592017,0.0002244669,0.0003036745,0.0002816901,0.0002357934,0.0002227171,0.0003162555,0.0002644104,0.0003459011,0.0017094017,0.000295683,0.0010152284,0.0004766444,0.0002440215,0.0002150075,0,0.0003741115,0.0002088991,0.0002176279,0.0002486325,0.0002879355,0.000231696,0.000257732,0.0002251745,0.0002292001,0.0002613013,0.0002500625,0.0002649709,0.0002430134,0.0002594034,0.0009191176,0.0001968117,0.0002396932,0.0013315579,0.000317662,0.000267666,0.0005184033,0.0002293052,0.000230521,0.0002477701,0.0001652073,0.0002467308,0.0001924928,0.000278319,0.000232396,0.001312336,0.0007199424,0.000328084,0.0002329916,0.0002842524,0.0002280502,0.0002209945,0.0002516356,0.0003133814,0.0002800336,0.0001890002,0.000437254,0.0002285192,0.0002589332,0.0002412545,0.0016339869,0.0002423068,0.0005099439,0.0003032141,0.0004572474,0.0002621232,0.0002278423,0.0002598077,0.00024888,0.0003921569
0.0003847634,0.0004222973,0.0011750881,0.0002371354,0.0003907776,0.0004014452,0.000367242,0.0003742515,0.0003856537,0.0005364807,0.0008368201,0.0004022526,0.0011976048,0.0009157509,0.000143947,0.0003729952,0.0014204545,0.0003041363,0.0027247956,0.0003663004,0.0010822511,0.000477327,0.0002095997,0.0001713502,0.0004040404,0.0003741115,0,0.0001340483,0.000413394,0.0001493652,0.0001627075,0.0006049607,0.0004828585,0.000483559,0.0005592841,0.0008474576,0.0005485464,0.00090009,0.0005431831,0.0008389262,0.0002658867,0.0004135649,0.0006301197,0.0004520796,0.0020618557,0.0009319664,0.0013386881,0.000524109,0.0005970149,0.0005707763,0.0001141553,0.0006816633,0.0003949447,0.0010752688,0.0006097561,0.0005232862,0.0007788162,0.0007936508,0.0005701254,0.0007936508,0.0005810575,0.0004257131,0.0006882312,0.0008340284,0.0007168459,0.000125565,0.0025906736,0.0005552471,0.0006234414,0.0006540222,0.0004506534,0.0006381621,0.0014044944,0.0010649627,0.0015673981,0.0008680556,0.000181686,0.0001533272,0.0004880429,0.0008561644
0.0001045806,0.0001623377,0.0001341382,0.0002740477,0.0001092299,0.0001018019,0.0001073077,0.0001037883,0.000105042,0.0001073653,0.0001156738,0.0001057641,0.0001237624,0.0001199472,0.0003213368,0.0001077935,0.000125802,0.0001175779,0.0001302423,0.000199362,0.000122414,0.0001751927,0.0003231018,0.0004432624,0.0001059547,0.0002088991,0.0001340483,0,0.0001065871,0.0013071895,0.0006527415,0.0001098539,0.0001153802,0.0001083658,0.0001092896,0.0001160901,0.0001138174,0.0001168088,0.0001123343,0.000115714,0.0002524615,0.0001013377,0.0001116196,0.0001805706,0.0001260239,0.0001173296,0.0001488982,0.0001093135,0.000109589,0.0001133401,0.0002029633,0.0001131222,0.0001001803,0.0001193317,0.000110011,0.0001802127,0.0001619171,0.0001276324,0.0001101443,0.0001204094,0.0001090275,0.0001073883,0.0001141422,0.0001253447,0.0001196458,0.0004721435,0.0001413627,0.0001091346,0.0001156203,0.000111957,0.0001852195,0.0001121831,0.0001481921,0.0001236858,0.0001433897,0.000116252,0.0002701972,0.0010660981,0.000110877,0.0001324328
0.0028409091,0.0002498126,0.0005189414,0.000162893,0.0014144272,0.0026246719,0.0021786492,0.0035087719,0.0028901734,0.0004066694,0.0003445899,0.0002516356,0.0005574136,0.0006743088,0.0001164958,0.0019646365,0.0005717553,0.0002662407,0.0004873294,0.0002149613,0.000538503,0.000248942,0.0001494098,0.0001322227,0.0034482759,0.0002176279,0.000413394,0.0001065871,0,0.0001160497,0.0001239465,0.0003796507,0.001001001,0.0010309278,0.0007656968,0.0006105006,0.0016260163,0.0005,0.0009689922,0.0005611672,0.0001759634,0.0004526935,0.0006863418,0.0002418965,0.0004418913,0.0005344735,0.0003750938,0.0009803922,0.0004591368,0.0008833922,9.61815908435125E-05,0.000621504,0.0002868617,0.0005534034,0.0004666356,0.0002608923,0.0003119152,0.0005614823,0.0008517888,0.0007587253,0.0004710316,0.0025316456,0.0007112376,0.0006944444,0.0009765625,0.0001011531,0.000394633,0.0006397953,0.0008,0.0005868545,0.0002414876,0.0007473842,0.0003523608,0.0006756757,0.0004152824,0.0005595971,0.0001386001,0.0001184273,0.0002826456,0.0003015682
0.0001136751,0.0001849454,0.0001494768,0.0003467406,0.0001191895,0.0001102901,0.0001169044,0.0001127396,0.0001142204,0.0001169727,0.0001269036,0.0001149557,0.0001367054,0.0001320655,0.0004244482,0.0001174812,0.0001391982,0.000129199,0.000144655,0.0002352388,0.0001350621,0.0002023063,0.0004291845,0.0005790388,0.0001153004,0.0002486325,0.0001493652,0.0013071895,0.0001160497,0,0.001303781,0.0001199328,0.0001265502,0.0001181614,0.0001192606,0.0001274048,0.0001246727,0.0001282709,0.0001228954,0.0001269519,0.0003128911,0.0001098539,0.0001220405,0.0002095118,0.00013947,0.0001288992,0.000168039,0.000119289,0.0001196172,0.0001241003,0.0002398657,0.000123839,0.0001084952,0.0001313198,0.0001201201,0.0002090301,0.0001848087,0.0001414427,0.000120279,0.000132626,0.0001189485,0.0001170001,0.0001250625,0.0001386386,0.0001317003,0.0007390983,0.0001585037,0.000119076,0.0001268392,0.000122444,0.0002157963,0.0001227144,0.0001671402,0.000136612,0.0001610565,0.0001275998,0.0003252033,0.0057803468,0.0001210214,0.000147167
0.0001212415,0.000206868,0.0001628399,0.0004282655,0.0001275348,0.0001186099,0.0001249219,0.0001201779,0.0001218621,0.000125,0.000136407,0.0001223391,0.0001477978,0.0001423893,0.0005599104,0.0001255808,0.0001507159,0.0001390627,0.0001571339,0.0002701243,0.0001458789,0.0002275831,0.0005614823,0.000464684,0.0001230921,0.0002879355,0.0001627075,0.0006527415,0.0001239465,0.001303781,0,0.0001283862,0.0001359989,0.0001263584,0.0001276161,0.0001369863,0.000133833,0.0001379881,0.000131787,0.0001364629,0.0003777862,0.0001169044,0.0001308044,0.0002367424,0.0001510346,0.0001387155,0.0001851166,0.0001276487,0.0001280246,0.0001331735,0.0002780095,0.0001328727,0.0001153669,0.0001415228,0.0001286008,0.0002361275,0.0002056767,0.0001533507,0.000128783,0.0001430411,0.0001272588,0.0001250313,0.0001342823,0.00015006,0.0001419648,0.0004911591,0.0001736111,0.0001274048,0.0001363327,0.000131268,0.000244798,0.0001315789,0.0001840265,0.0001476887,0.0001766784,0.0001275998,0.0003056235,0.0016835017,0.0001292324,0.0001594896
0.000373413,0.0002461236,0.0004568296,0.0001706485,0.000325839,0.0003335557,0.0003463803,0.0003463803,0.0003742515,0.0011709602,0.0008976661,0.0004127115,0.0005605381,0.0006472492,0.000115714,0.0003404835,0.0005750431,0.0002160761,0.0006357279,0.000228676,0.0005913661,0.0002675227,0.0001559089,0.0001691189,0.0003960396,0.000231696,0.0006049607,0.0001098539,0.0003796507,0.0001199328,0.0001283862,0,0.0003874467,0.0005307856,0.0006369427,0.0008826125,0.0004662005,0.0015772871,0.0006035003,0.0010050251,0.0001850481,0.0004547522,0.0007251632,0.0002594034,0.0008481764,0.0010718114,0.00041841,0.0005800464,0.0008169935,0.0006337136,0.000095648,0.0008285004,0.0008795075,0.0007782101,0.0007867821,0.0002813731,0.0003416467,0.0004219409,0.0006369427,0.0005837712,0.0006779661,0.000446628,0.0007880221,0.0005030181,0.0005186722,0.0001040908,0.0004928536,0.0006317119,0.0006459948,0.0007861635,0.0002589332,0.0007230658,0.0004246285,0.0005425936,0.0004384042,0.0011695906,0.0001913876,0.000122474,0.0005035247,0.0003611412
0.0009871668,0.0002922268,0.0006761325,0.0001843658,0.0020491803,0.0017421603,0.0015337423,0.0009225092,0.0012674271,0.0004060089,0.0003760812,0.0002607562,0.0006915629,0.0008431703,0.0001249688,0.0016393443,0.0007137759,0.0003585515,0.0005868545,0.000262674,0.0006574622,0.0003210273,0.00016728,0.0001395868,0.000923361,0.000257732,0.0004828585,0.0001153802,0.001001001,0.0001265502,0.0001359989,0.0003874467,0,0.0007423905,0.0006779661,0.0006309148,0.0022222222,0.0005136107,0.0008880995,0.000578369,0.0002012882,0.0003987241,0.0006613757,0.0002924832,0.000508647,0.000550055,0.0005125577,0.0007429421,0.0004582951,0.0009302326,0.0001018953,0.0006199628,0.0002890173,0.0006622517,0.0004657662,0.0003207184,0.0004014452,0.0007874016,0.0007418398,0.0009794319,0.000448833,0.0010050251,0.000761035,0.0010460251,0.0014792899,0.0001090394,0.0005141388,0.0005777008,0.0009469697,0.0005854801,0.0002918856,0.0007178751,0.0004710316,0.0008833922,0.0005906675,0.0005767013,0.0001446341,0.0001293828,0.0005035247,0.0003148615
0.0009861933,0.0002557545,0.0005640158,0.0001670844,0.0006798097,0.0007230658,0.0008176615,0.0008176615,0.0009920635,0.0006176652,0.000464684,0.0002873563,0.0006464124,0.0009165903,0.0001241465,0.000785546,0.000665779,0.0002604845,0.0005540166,0.000222321,0.0006877579,0.0002588662,0.0001529286,0.0001372684,0.0011695906,0.0002251745,0.000483559,0.0001083658,0.0010309278,0.0001181614,0.0001263584,0.0005307856,0.0007423905,0,0.0024813896,0.0011261261,0.0011148272,0.0008,0.0028735632,0.0009689922,0.0001808645,0.0007818608,0.0016,0.0002512563,0.0006273526,0.0008920607,0.0003980892,0.00625,0.0007473842,0.0023148148,9.70591089973794E-05,0.0012406948,0.0003779289,0.0008787346,0.0007782101,0.000271813,0.000327654,0.0005995204,0.0031847134,0.0010799136,0.0008156607,0.0017391304,0.001396648,0.000777605,0.0010427529,0.0001027538,0.0004268032,0.0015015015,0.0016638935,0.0011160714,0.0002508151,0.001980198,0.0003746722,0.0007541478,0.0004436557,0.0009643202,0.0001479728,0.0001206273,0.0003286231,0.0003241491
0.0007407407,0.0002930832,0.0005720824,0.0001692907,0.0005534034,0.0005807201,0.0006414368,0.0006414368,0.0007440476,0.0008223684,0.0005440696,0.0003123048,0.00078125,0.000999001,0.0001253604,0.000621504,0.0008097166,0.0002608242,0.0006501951,0.0002262443,0.00084246,0.0002642008,0.0001547748,0.0001403509,0.0008354219,0.0002292001,0.0005592841,0.0001092896,0.0007656968,0.0001192606,0.0001276161,0.0006369427,0.0006779661,0.0024813896,0,0.0016447368,0.0009624639,0.0010683761,0.0020491803,0.0013297872,0.0001834526,0.0009615385,0.0045045045,0.0002562788,0.000761035,0.0013003901,0.0004103406,0.0034965035,0.0010695187,0.0025,9.56297217175098E-05,0.0021598272,0.0004458315,0.0011655012,0.0011337868,0.0002777006,0.0003362475,0.0006086427,0.007518797,0.0011135857,0.0012150668,0.0010976948,0.0017513135,0.0007930214,0.001048218,0.000103584,0.0004816956,0.0038022814,0.0017421603,0.0018939394,0.0002558199,0.00330033,0.0004163197,0.0008019246,0.0004486317,0.0013831259,0.0001532802,0.000121773,0.0003616637,0.0003337784
0.0005945303,0.0002871088,0.0006978367,0.0001861851,0.0004823927,0.0005254861,0.0005288207,0.0005288207,0.0005966587,0.00090009,0.0007147963,0.0003660322,0.001344086,0.001980198,0.0001343905,0.0005151984,0.0014306152,0.0002787068,0.000998004,0.0002574665,0.0015360983,0.000307787,0.0001687764,0.0001506478,0.0006540222,0.0002613013,0.0008474576,0.0001160901,0.0006105006,0.0001274048,0.0001369863,0.0008826125,0.0006309148,0.0011261261,0.0016447368,0,0.000870322,0.002004008,0.0015128593,0.0069444444,0.0002034588,0.0007067138,0.0023980815,0.0002970885,0.0014164306,0.0037174721,0.0005260389,0.0013736264,0.0011574074,0.0017182131,0.0001012658,0.0033112583,0.0004970179,0.0012062726,0.0012062726,0.0003262643,0.0004101723,0.0007518797,0.0013986014,0.0014858841,0.0010989011,0.0008045052,0.0036630037,0.0010548523,0.0010729614,0.0001096732,0.0006493506,0.001610306,0.0018115942,0.0025641026,0.000296472,0.0025839793,0.0005359057,0.00124533,0.0005580357,0.0035971223,0.0001640958,0.0001302762,0.0004357298,0.0004116921
0.0012578616,0.0002742732,0.0007513148,0.0001804077,0.0010660981,0.0012594458,0.0009960159,0.0011520737,0.0011723329,0.0004933399,0.0004237288,0.0002932551,0.0008347245,0.0011273957,0.000122115,0.0009487666,0.0008673027,0.0003183699,0.0006868132,0.0002465483,0.0007930214,0.0002923122,0.0001640151,0.0001404297,0.001490313,0.0002500625,0.0005485464,0.0001138174,0.0016260163,0.0001246727,0.000133833,0.0004662005,0.0022222222,0.0011148272,0.0009624639,0.000870322,0,0.0006618134,0.0014492754,0.0007733952,0.0001965795,0.0004826255,0.000929368,0.0002826456,0.00059988,0.000723589,0.0004830918,0.0011086475,0.0005727377,0.0015649452,0.00009997,0.0008496177,0.0003306878,0.0008257638,0.0005844535,0.000308928,0.0003831418,0.0008438819,0.0010964912,0.0013850416,0.0005580357,0.0018348624,0.0011389522,0.0011848341,0.0023364486,0.0001076426,0.0005159959,0.0007722008,0.001529052,0.0007861635,0.0002820874,0.0010449321,0.0005159959,0.0011312217,0.0005518764,0.000770416,0.0001477978,0.000127421,0.0003363606,0.0003635042
0.0004892368,0.0002790179,0.0006071645,0.0001880406,0.0004106776,0.000447828,0.0004438526,0.0004438526,0.0004906771,0.0013280212,0.0011086475,0.0004282655,0.0008695652,0.0010976948,0.000122504,0.0004342162,0.0009049774,0.0002503756,0.0009699321,0.0002610285,0.0009460738,0.0003128911,0.0001702997,0.000156568,0.0005288207,0.0002649709,0.00090009,0.0001168088,0.0005,0.0001282709,0.0001379881,0.0015772871,0.0005136107,0.0008,0.0010683761,0.002004008,0.0006618134,0,0.0009775171,0.0027700831,0.0002056767,0.0006389776,0.0013422819,0.0003018412,0.0015698587,0.0033444816,0.0005411255,0.0009174312,0.0016949153,0.001059322,0.0001002406,0.0017452007,0.0006609385,0.00155521,0.0015698587,0.0003320053,0.0004192872,0.0005760369,0.0010683761,0.0009267841,0.0011890606,0.000623053,0.0015748031,0.0007385524,0.0007727975,0.0001103144,0.000672495,0.0010537408,0.0010940919,0.0015673981,0.0003012048,0.0013351135,0.000551572,0.0008271299,0.0005750431,0.0045248869,0.0001728907,0.0001311819,0.0005268704,0.0004017678
0.000929368,0.000273523,0.000691085,0.0001767097,0.0006523157,0.0007974482,0.0007782101,0.0007782101,0.0009345794,0.0006497726,0.0005194805,0.0003009329,0.0008116883,0.0013071895,0.0001293828,0.0007490637,0.00084246,0.000284657,0.0006711409,0.0002396932,0.0008779631,0.0002827255,0.0001609528,0.0001411831,0.0010834236,0.0002430134,0.0005431831,0.0001123343,0.0009689922,0.0001228954,0.000131787,0.0006035003,0.0008880995,0.0028735632,0.0020491803,0.0015128593,0.0014492754,0.0009775171,0,0.001242236,0.0001921968,0.0006706908,0.0017006803,0.0002736727,0.0007315289,0.0011185682,0.0004574565,0.0040650407,0.0007949126,0.0066225166,9.95222929936306E-05,0.0014513788,0.0003943218,0.0010976948,0.0008176615,0.0002982404,0.0003668379,0.0007451565,0.0027700831,0.0016666667,0.0007668712,0.0015313936,0.0025641026,0.0010416667,0.0015797788,0.0001063151,0.0004930966,0.001344086,0.0039525692,0.0012755102,0.0002731494,0.0021321962,0.0004248088,0.001,0.0005186722,0.0012345679,0.0001517911,0.000125565,0.0003465003,0.0003539823
