X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X80,X81,X82,X83
0.0006675567,0.0003174603,0.0011764706,0.0001975504,0.0006626905,0.0007251632,0.0005977286,0.0006365372,0.0006702413,0.0006002401,0.0006093845,0.0003489184,0.0015748031,0.005952381,0.0001294666,0.0006131208,0.0016949153,0.0003330003,0.0011198208,0.0002797203,0.0018450185,0.0003401361,0.0001780627,0.0001490757,0.000727802,0.0002842524,0.0007936508,0.0001204094,0.0007587253,0.000132626,0.0001430411,0.0005837712,0.0009794319,0.0010799136,0.0011135857,0.0014858841,0.0013850416,0.0009267841,0.0016666667,0.0013812155,0.0002171081,0.0005503577,0.0013736264,0.0003271181,0.0010548523,0.0011778563,0.0006293266,0.0011820331,0.0007220217,0.0019193858,0.0001049208,0.0012210012,0.0003858025,0.0020325203,0.0007407407,0.0003628447,0.0004697041,0.0013422819,0.0012919897,0,0.000698812,0.0008802817,0.0019417476,0.0027548209,0.0028985507,0.0001135203,0.000698812,0.000984252,0.0028818444,0.0010976948,0.0003263708,0.0016420361,0.000569152,0.0024813896,0.0007513148,0.0011655012,0.0001590078,0.0001357405,0.0004116921,0.0004310345
0.0004614675,0.0002264493,0.0044642857,0.0001686625,0.0003810976,0.0004020909,0.0004208754,0.0004208754,0.0004627487,0.001552795,0.0005737235,0.0003164557,0.0006377551,0.0007524454,0.0001250156,0.0004122012,0.0006565988,0.0002283105,0.0006093845,0.0002251238,0.0006779661,0.000262674,0.0001542496,0.0001449485,0.0004965243,0.0002280502,0.0005810575,0.0001090275,0.0004710316,0.0001189485,0.0001272588,0.0006779661,0.000448833,0.0008156607,0.0012150668,0.0010989011,0.0005580357,0.0011890606,0.0007668712,0.001283697,0.0001827151,0.0013812155,0.0011918951,0.000254842,0.0008019246,0.0015151515,0.0004068348,0.0009066183,0.0032154341,0.0008223684,9.2618319903677E-05,0.0014577259,0.000598444,0.0042918455,0.0042918455,0.0002760144,0.0003337784,0.0004714757,0.0010526316,0.000698812,0,0.0005787037,0.0010881393,0.0005750431,0.0006349206,0.0001033485,0.0004768717,0.0017825312,0.0008361204,0.0019193858,0.0002543882,0.0010917031,0.0004127115,0.0006273526,0.0004257131,0.0013513514,0.0001627604,0.0001214477,0.0003671072,0.0003147624
0.0022779043,0.0002786291,0.000538503,0.0001647718,0.0011160714,0.0014347202,0.0015432099,0.0015432099,0.0023094688,0.0004844961,0.0003988831,0.0002575992,0.0005800464,0.0007686395,0.000121124,0.0014326648,0.0005955926,0.0002712968,0.0005045409,0.0002182453,0.0005970149,0.000253357,0.000150989,0.0001519295,0.0034965035,0.0002209945,0.0004257131,0.0001073883,0.0025316456,0.0001170001,0.0001250313,0.000446628,0.0010050251,0.0017391304,0.0010976948,0.0008045052,0.0018348624,0.000623053,0.0015313936,0.0007209805,0.0001781578,0.0005512679,0.0021141649,0.000246063,0.0005130836,0.0006775068,0.000385208,0.0016,0.0005608525,0.0013568521,0.0001001904,0.0008237232,0.0003235199,0.0006697924,0.0005720824,0.0002657454,0.0003188776,0.0005844535,0.001283697,0.0008802817,0.0005787037,0,0.0009794319,0.000729927,0.001048218,0.0001018745,0.0004058442,0.0008561644,0.0011223345,0.0007639419,0.0002456399,0.0010604454,0.0003612717,0.0007092199,0.000427716,0.0007183908,0.0001665279,0.0001194172,0.0002902758,0.000310559
0.0006896552,0.0002787845,0.0007656968,0.0001812251,0.000554939,0.0006079027,0.0006027728,0.0006027728,0.0006925208,0.0008673027,0.0006506181,0.0003356831,0.0011148272,0.0023255814,0.000131787,0.0005851375,0.0011737089,0.0002889338,0.0008658009,0.0002480774,0.0012437811,0.0002944641,0.0001646904,0.0001471454,0.00077101,0.0002516356,0.0006882312,0.0001141422,0.0007112376,0.0001250625,0.0001342823,0.0007880221,0.000761035,0.001396648,0.0017513135,0.0036630037,0.0011389522,0.0015748031,0.0025641026,0.0023980815,0.0001978631,0.0007027407,0.0025706941,0.000284657,0.0010214505,0.0019762846,0.0004889976,0.0016233766,0.001146789,0.0032154341,0.0001002104,0.0032679739,0.0004655493,0.0019120459,0.0011947431,0.0003113325,0.0003868472,0.0008312552,0.0021645022,0.0019417476,0.0010881393,0.0009794319,0,0.0012180268,0.0015128593,0.0001079331,0.0005906675,0.0015898251,0.0035587189,0.0025125628,0.0002840909,0.0035460993,0.0004952947,0.0014792899,0.0005595971,0.0023752969,0.0001596169,0.0001278282,0.000393391,0.000390625
0.000617284,0.0003591954,0.0019120459,0.0002111932,0.0006925208,0.0006086427,0.0006218905,0.0005906675,0.0006195787,0.000508647,0.0005219207,0.0003510004,0.0017421603,0.0022573363,0.0001359065,0.0006385696,0.0018903592,0.0003736921,0.0012019231,0.0003078818,0.001540832,0.0003827019,0.0001890717,0.0001541545,0.0006684492,0.0003133814,0.0008340284,0.0001253447,0.0006944444,0.0001386386,0.00015006,0.0005030181,0.0010460251,0.000777605,0.0007930214,0.0010548523,0.0011848341,0.0007385524,0.0010416667,0.001001001,0.0002336995,0.0004587156,0.0009165903,0.0003663004,0.0008176615,0.0008896797,0.000792393,0.0008291874,0.0005906675,0.0011350738,0.0001090394,0.0008873114,0.0003487967,0.001303781,0.0006031363,0.0004116921,0.000554939,0.0023923445,0.0008795075,0.0027548209,0.0005750431,0.000729927,0.0012180268,0,0.0024038462,0.0001178967,0.0008849558,0.0007251632,0.0014144272,0.0008203445,0.0003653635,0.0010288066,0.0006973501,0.0038461538,0.0009960159,0.0008826125,0.0001624695,0.0001420455,0.0004145937,0.0005109862
0.0008305648,0.000308642,0.0011074197,0.0001955034,0.0008591065,0.000856898,0.000753012,0.0007830854,0.0008347245,0.0005524862,0.0005042864,0.0003291639,0.0012987013,0.0019607843,0.000127081,0.000777605,0.0013793103,0.0003472222,0.0009727626,0.000275634,0.001183432,0.0003341129,0.000176398,0.0001469076,0.0009259259,0.0002800336,0.0007168459,0.0001196458,0.0009765625,0.0001317003,0.0001419648,0.0005186722,0.0014792899,0.0010427529,0.001048218,0.0010729614,0.0023364486,0.0007727975,0.0015797788,0.0009380863,0.0002146383,0.0005232862,0.0011641444,0.0003215434,0.0007751938,0.0008583691,0.0006090134,0.0011376564,0.0006540222,0.0018050542,0.0001038206,0.0010416667,0.0003562522,0.0011990408,0.000669344,0.0003559986,0.0004582951,0.0012886598,0.0012091898,0.0028985507,0.0006349206,0.001048218,0.0015128593,0.0024038462,0,0.0001128413,0.0006622517,0.0009009009,0.0026315789,0.0009478673,0.0003208213,0.0013513514,0.0005512679,0.0021929825,0.0007225434,0.0009250694,0.0001554243,0.0001347709,0.0003844675,0.0004203447
9.93443274389032E-05,0.0002477701,0.0001256439,0.0002407898,0.0001035304,9.42507068803016E-05,0.0001018019,9.86290561199329E-05,9.97605746209098E-05,0.0001018537,0.0001093016,9.76276481499561E-05,0.0001164958,0.0001131094,0.0005356186,0.000102239,0.0001183012,0.0001110001,0.0001222195,0.0001811594,0.0001153004,0.0001609788,0.000277855,0.0007581501,0.0001005834,0.0001890002,0.000125565,0.0004721435,0.0001011531,0.0007390983,0.0004911591,0.0001040908,0.0001090394,0.0001027538,0.000103584,0.0001096732,0.0001076426,0.0001103144,0.0001063151,0.0001093374,0.0002239642,9.64134207481681E-05,0.0001056747,0.0001655081,0.0001184975,0.0001107788,0.0001385042,0.0001036055,0.0001038529,0.0001072156,0.0006671114,0.0001070205,9.53652489032996E-05,0.0001125619,0.0001042318,0.0001652073,0.0001497006,0.0001199185,0.0001043515,0.0001135203,0.0001033485,0.0001018745,0.0001079331,0.0001178967,0.0001128413,0,0.0001319609,0.0001034447,0.0001092538,0.0001059771,0.0001694054,0.0001061797,0.000137893,0.000116428,0.0001337256,0.0001098177,0.0003484321,0.0006934813,0.0001019784,0.0001199328
0.0003684598,0.0004992511,0.0016474465,0.0002610285,0.0004110152,0.0003869969,0.0003850597,0.0003588088,0.0003692762,0.0004464286,0.0006365372,0.000352485,0.0009940358,0.0007917656,0.0001519295,0.0003913894,0.0011428571,0.0003445899,0.0016556291,0.0004266212,0.000913242,0.0005851375,0.0002280502,0.000174642,0.0003861004,0.000437254,0.0025906736,0.0001413627,0.000394633,0.0001585037,0.0001736111,0.0004928536,0.0005141388,0.0004268032,0.0004816956,0.0006493506,0.0005159959,0.000672495,0.0004930966,0.0006377551,0.0002962963,0.0003579098,0.000530504,0.0005476451,0.0011614402,0.0006901311,0.0027700831,0.0004580852,0.0004899559,0.0005130836,0.0001191327,0.0005662514,0.000343879,0.0007656968,0.0004960317,0.0006557377,0.0011135857,0.000984252,0.0004928536,0.000698812,0.0004768717,0.0004058442,0.0005906675,0.0008849558,0.0006622517,0.0001319609,0,0.0004786979,0.0005633803,0.0005382131,0.0005455537,0.0005428882,0.0030674847,0.0009009009,0.003968254,0.0006544503,0.0001821825,0.0001629726,0.0004166667,0.001003009
0.0006222775,0.000245942,0.0005359057,0.0001689189,0.0004844961,0.0005063291,0.0005506608,0.0005506608,0.0006246096,0.0009319664,0.0005402485,0.0003120125,0.0007733952,0.0009487666,0.0001251564,0.0005359057,0.0008012821,0.0002506266,0.0006447453,0.0002255809,0.0008333333,0.0002632965,0.000154464,0.0001415629,0.0006877579,0.0002285192,0.0005552471,0.0001091346,0.0006397953,0.000119076,0.0001274048,0.0006317119,0.0005777008,0.0015015015,0.0038022814,0.001610306,0.0007722008,0.0010537408,0.001344086,0.0013071895,0.0001830161,0.0012484395,0.0029411765,0.0002554278,0.0007535795,0.0012787724,0.0004081633,0.0018416206,0.0013422819,0.0015243902,9.56205775482884E-05,0.0021008403,0.0004761905,0.0011481056,0.0016155089,0.0002767017,0.0003347841,0.0005678592,0.0025706941,0.000984252,0.0017825312,0.0008561644,0.0015898251,0.0007251632,0.0009009009,0.0001034447,0.0004786979,0,0.001369863,0.0021008403,0.000254972,0.0023752969,0.0004140787,0.0007662835,0.0004271679,0.0013586957,0.000156128,0.0001215805,0.0003612717,0.0003334445
0.0007616146,0.0002911208,0.0008375209,0.0001849797,0.0006476684,0.0006915629,0.0006570302,0.000665336,0.0007651109,0.0006993007,0.0005506608,0.000319081,0.0010214505,0.001953125,0.0001193602,0.0006361323,0.0010706638,0.0003067485,0.0008084074,0.0002551671,0.0011286682,0.0003045067,0.0001677852,0.0001449906,0.000862069,0.0002589332,0.0006234414,0.0001156203,0.0008,0.0001268392,0.0001363327,0.0006459948,0.0009469697,0.0016638935,0.0017421603,0.0018115942,0.001529052,0.0010940919,0.0039525692,0.0014367816,0.0002020202,0.0006531679,0.0020876827,0.0002940312,0.0007949126,0.0012738854,0.0005173306,0.002004008,0.000870322,0.0057471264,0.0001017708,0.0017241379,0.0004120313,0.0012468828,0.0008976661,0.0003225806,0.0004043672,0.0009182736,0.0022371365,0.0028818444,0.0008361204,0.0011223345,0.0035587189,0.0014144272,0.0026315789,0.0001092538,0.0005633803,0.001369863,0,0.0014814815,0.0002934272,0.0027777778,0.0004759638,0.0013386881,0.0005970149,0.0014265335,0.000155642,0.0001296849,0.0003707824,0.0003834356
0.0005720824,0.0002603489,0.0005868545,0.0001757778,0.0004553734,0.0005165289,0.0005109862,0.0005109862,0.0005740528,0.0013245033,0.0006493506,0.0003510004,0.0009416196,0.0012150668,0.0001288826,0.0004982561,0.0009832842,0.0002591345,0.0007575758,0.0002379819,0.0010319917,0.0002803476,0.0001601794,0.000148412,0.0006269592,0.0002412545,0.0006540222,0.000111957,0.0005868545,0.000122444,0.000131268,0.0007861635,0.0005854801,0.0011160714,0.0018939394,0.0025641026,0.0007861635,0.0015673981,0.0012755102,0.0021786492,0.000191095,0.0008779631,0.0029673591,0.0002714441,0.0009478673,0.0021367521,0.0004506534,0.0013586957,0.0021097046,0.0014184397,9.77230528681716E-05,0.0060606061,0.0005611672,0.0015625,0.0022779043,0.0002955956,0.0003628447,0.0006246096,0.0017182131,0.0010976948,0.0019193858,0.0007639419,0.0025125628,0.0008203445,0.0009478673,0.0001059771,0.0005382131,0.0021008403,0.0014814815,0,0.0002709293,0.0025316456,0.0004578755,0.0009310987,0.0004739336,0.0023529412,0.0001636393,0.0001250938,0.0004145937,0.0003688676
0.0002314279,0.0014124294,0.0004516712,0.0004638219,0.0002554931,0.0002330459,0.0002452182,0.0002275831,0.0002336995,0.0002455193,0.000293772,0.000254842,0.0003522367,0.0003229974,0.0002075119,0.0002477701,0.0003692762,0.0003004808,0.0004103406,0.0011273957,0.0003415301,0.0018832392,0.0003690037,0.0002214839,0.0002382654,0.0016339869,0.0004506534,0.0001852195,0.0002414876,0.0002157963,0.000244798,0.0002589332,0.0002918856,0.0002508151,0.0002558199,0.000296472,0.0002820874,0.0003012048,0.0002731494,0.0002940312,0.0005882353,0.0002161228,0.0002689618,0.0033670034,0.0003711952,0.0003046923,0.0006779661,0.0002559509,0.0002574665,0.0002791736,0.0001507841,0.000277855,0.000210926,0.0003185728,0.0002598077,0.0032467532,0.0010695187,0.000385505,0.0002605524,0.0003263708,0.0002543882,0.0002456399,0.0002840909,0.0003653635,0.0003208213,0.0001694054,0.0005455537,0.000254972,0.0002934272,0.0002709293,0,0.000272257,0.00066357,0.0003516174,0.000577034,0.0002975305,0.0002142245,0.000224165,0.0002867795,0.0004952947
0.000723589,0.0002649007,0.000685401,0.0001763357,0.0005437738,0.0006285355,0.0006285355,0.0006285355,0.0007267442,0.0008695652,0.0006056935,0.0003335557,0.0009560229,0.0014044944,0.0001291823,0.0006093845,0.000999001,0.0002768549,0.0007668712,0.0002390057,0.0010493179,0.0002817695,0.0001606426,0.0001445713,0.0008136697,0.0002423068,0.0006381621,0.0001121831,0.0007473842,0.0001227144,0.0001315789,0.0007230658,0.0007178751,0.001980198,0.00330033,0.0025839793,0.0010449321,0.0013351135,0.0021321962,0.0018832392,0.0001917546,0.0008183306,0.007518797,0.0002727769,0.0009149131,0.0016129032,0.0004549591,0.0028985507,0.001150748,0.0029239766,9.83574309039048E-05,0.0032786885,0.0004593477,0.0015698587,0.0011990408,0.0002971768,0.0003652301,0.0007385524,0.0052356021,0.0016420361,0.0010917031,0.0010604454,0.0035460993,0.0010288066,0.0013513514,0.0001061797,0.0005428882,0.0023752969,0.0027777778,0.0025316456,0.000272257,0,0.0004612546,0.0010438413,0.0005154639,0.0018656716,0.0001573069,0.0001253761,0.0003904725,0.0003581662
0.0003313453,0.0005773672,0.0010976948,0.0002853067,0.000382995,0.0003465003,0.0003603604,0.0003235199,0.0003360215,0.0003897116,0.0005271481,0.000418235,0.0007507508,0.0006293266,0.0001584284,0.0003658983,0.0008326395,0.0003246753,0.0010752688,0.0004955401,0.0007037298,0.0007230658,0.0002463661,0.0001827485,0.0003455425,0.0005099439,0.0014044944,0.0001481921,0.0003523608,0.0001671402,0.0001840265,0.0004246285,0.0004710316,0.0003746722,0.0004163197,0.0005359057,0.0005159959,0.000551572,0.0004248088,0.0005279831,0.0003279764,0.0003205128,0.000452284,0.0006666667,0.00084246,0.0005633803,0.0018867925,0.0003985652,0.0004206984,0.0004395604,0.0001230769,0.0004780115,0.0003092146,0.0006127451,0.0004269855,0.0008340284,0.0017482517,0.0007745933,0.0004246285,0.000569152,0.0004127115,0.0003612717,0.0004952947,0.0006973501,0.0005512679,0.000137893,0.0030674847,0.0004140787,0.0004759638,0.0004578755,0.00066357,0.0004612546,0,0.0006963788,0.0023255814,0.0005393743,0.0001885014,0.000172117,0.0001992826,0.0014880952
0.0006024096,0.0003397893,0.0015873016,0.0002065262,0.000617284,0.0006199628,0.0005605381,0.000577034,0.0006045949,0.0005491488,0.0005927682,0.0003840246,0.0031847134,0.0033557047,0.0001329434,0.0005740528,0.0037174721,0.0003448276,0.0017482517,0.0002980626,0.0025706941,0.0003676471,0.0001853225,0.0001545834,0.0006510417,0.0003032141,0.0010649627,0.0001236858,0.0006756757,0.000136612,0.0001476887,0.0005425936,0.0008833922,0.0007541478,0.0008019246,0.00124533,0.0011312217,0.0008271299,0.001,0.0011709602,0.0002279982,0.0004764173,0.0009389671,0.000352485,0.0010235415,0.0010214505,0.0007304602,0.0008025682,0.0006459948,0.0010857763,0.0001071352,0.0010183299,0.0003673769,0.001607717,0.0006609385,0.0003943218,0.0005238345,0.0015576324,0.0008787346,0.0024813896,0.0006273526,0.0007092199,0.0014792899,0.0038461538,0.0021929825,0.000116428,0.0009009009,0.0007662835,0.0013386881,0.0009310987,0.0003516174,0.0010438413,0.0006963788,0,0.00090009,0.0010121457,0.0001642845,0.0001399188,0.0004614675,0.0004761905
0.0003863988,0.000522466,0.0020790021,0.0002680247,0.0004585053,0.0004070004,0.0004264392,0.0003757986,0.000392773,0.0004012841,0.0005485464,0.0003290556,0.0007949126,0.0007097232,0.0001541307,0.0004342162,0.0008873114,0.0003773585,0.0011682243,0.0004456328,0.0007423905,0.000621504,0.0002333722,0.000172117,0.0004061738,0.0004572474,0.0015673981,0.0001433897,0.0004152824,0.0001610565,0.0001766784,0.0004384042,0.0005906675,0.0004436557,0.0004486317,0.0005580357,0.0005518764,0.0005750431,0.0005186722,0.0005494505,0.0003053435,0.0003282994,0.0004856727,0.0005793743,0.0008984726,0.0005878895,0.003875969,0.0004599816,0.0004342162,0.0005408329,0.0001204674,0.0004955401,0.0003164557,0.0006418485,0.0004409171,0.0007017544,0.0012531328,0.0011614402,0.0004750594,0.0007513148,0.0004257131,0.000427716,0.0005595971,0.0009960159,0.0007225434,0.0001337256,0.003968254,0.0004271679,0.0005970149,0.0004739336,0.000577034,0.0005154639,0.0023255814,0.00090009,0,0.0005617978,0.0001777462,0.0001656726,0.0003841721,0.0009267841
0.0005461496,0.0002822467,0.000618047,0.000186602,0.000450045,0.0004911591,0.0004901961,0.0004901961,0.0005479452,0.0010718114,0.000890472,0.0003947888,0.0010764263,0.0014492754,0.0001346076,0.0004784689,0.0011312217,0.0002650411,0.0009328358,0.0002582645,0.0011961722,0.000308928,0.0001691189,0.0001532332,0.0005959476,0.0002621232,0.0008680556,0.000116252,0.0005595971,0.0001275998,0.0001275998,0.0011695906,0.0005767013,0.0009643202,0.0013831259,0.0035971223,0.000770416,0.0045248869,0.0012345679,0.0071428571,0.0002039568,0.0006963788,0.0018796992,0.0002981515,0.0014749263,0.010989011,0.0005293806,0.0011415525,0.0014430014,0.0013679891,0.0001006543,0.0027777778,0.0005767013,0.0023255814,0.0015197568,0.0003275467,0.0004122012,0.000660066,0.0013850416,0.0011655012,0.0013513514,0.0007183908,0.0023752969,0.0008826125,0.0009250694,0.0001098177,0.0006544503,0.0013586957,0.0014265335,0.0023529412,0.0002975305,0.0018656716,0.0005393743,0.0010121457,0.0005617978,0,0.0001680955,0.0001304802,0.0004770992,0.0004269855
0.0001368363,0.0001990842,0.000171409,0.000244858,0.0001374193,0.000090212,0.0001363327,0.0001424096,0.0001370051,0.0001778726,0.0001891074,0.0005058169,0.000170503,0.0001617338,0.0004269855,0.0001359989,0.000168976,0.0002134927,0.0001753463,0.0002154708,0.0001686056,0.0002004812,0.0002636436,0.0005955926,0.0001371178,0.0002278423,0.000181686,0.0002701972,0.0001386001,0.0003252033,0.0003056235,0.0001913876,0.0001446341,0.0001479728,0.0001532802,0.0001640958,0.0001477978,0.0001728907,0.0001517911,0.000166917,0.0002382087,0.000151699,0.0001574307,0.0002118644,0.000155376,0.0001691189,0.0001827485,0.0001504212,0.0001698947,0.0001543448,0.000672495,0.0001614726,0.0002043736,0.000166917,0.0001660854,0.0002051703,0.000190949,0.0001624695,0.0001534213,0.0001590078,0.0001627604,0.0001665279,0.0001596169,0.0001624695,0.0001554243,0.0003484321,0.0001821825,0.000156128,0.000155642,0.0001636393,0.0002142245,0.0001573069,0.0001885014,0.0001642845,0.0001777462,0.0001680955,0,0.000317965,0.0001162115,0.0001677852
0.0001159555,0.0001915342,0.0001534448,0.0003688676,0.0001216989,0.0001125492,0.0001193175,0.0001149822,0.000116523,0.0001193887,0.0001297522,0.0001174122,0.0001400168,0.0001351534,0.0004608295,0.0001199185,0.000142633,0.0001321528,0.000148368,0.0002452182,0.0001382935,0.0002096436,0.0004636069,0.0005393743,0.0001176471,0.0002598077,0.0001533272,0.0010660981,0.0001184273,0.0057803468,0.0016835017,0.000122474,0.0001293828,0.0001206273,0.000121773,0.0001302762,0.000127421,0.0001311819,0.000125565,0.0001298027,0.0003307972,0.0001119821,0.0001246727,0.0002173913,0.0001429184,0.0001318392,0.0001730703,0.0001218027,0.0001221449,0.0001268231,0.000250941,0.0001265502,0.0001105705,0.0001343725,0.0001226693,0.0002168727,0.0001909126,0.0001449906,0.000122835,0.0001357405,0.0001214477,0.0001194172,0.0001278282,0.0001420455,0.0001347709,0.0006934813,0.0001629726,0.0001215805,0.0001296849,0.0001250938,0.000224165,0.0001253761,0.000172117,0.0001399188,0.0001656726,0.0001304802,0.000317965,0,0.0001237624,0.0001512173
0.0002688895,0.0002718869,0.0004340278,0.000181653,0.0002628121,0.0002378121,0.0002720348,0.0003060912,0.0002741228,0.0003900156,0.0008673027,0.0006447453,0.0005414185,0.0004382121,0.0001212562,0.0002658867,0.0005007511,0.0002129019,0.000509165,0.0002321263,0.0005157298,0.0002890173,0.0001625752,0.0001166045,0.000269179,0.00024888,0.0004880429,0.000110877,0.0002826456,0.0001210214,0.0001292324,0.0005035247,0.0005035247,0.0003286231,0.0003616637,0.0004357298,0.0003363606,0.0005268704,0.0003465003,0.0004570384,0.000197122,0.0002951594,0.0003900156,0.0002866972,0.0006393862,0.0004708098,0.0003616637,0.0003447087,0.0003920031,0.000368053,9.82028871648826E-05,0.000422119,0.0003143666,0.0004723666,0.0004020909,0.0003093102,0.0003875969,0.0003834356,0.0003649635,0.0004116921,0.0003671072,0.0002902758,0.000393391,0.0004145937,0.0003844675,0.0001019784,0.0004166667,0.0003612717,0.0003707824,0.0004145937,0.0002867795,0.0003904725,0.0001992826,0.0004614675,0.0003841721,0.0004770992,0.0001162115,0.0001237624,0,0.0006067961
0.0002859594,0.0004524887,0.00066357,0.0002477087,0.0002790957,0.0002824859,0.0002895194,0.0003284072,0.0002918856,0.0003304693,0.000486618,0.0004796163,0.0005506608,0.0004572474,0.0001475144,0.0002825657,0.0005344735,0.0003096934,0.000694927,0.0003521127,0.0005263158,0.0005017561,0.0002134927,0.0001406866,0.0002864509,0.0003921569,0.0008561644,0.0001324328,0.0003015682,0.000147167,0.0001594896,0.0003611412,0.0003148615,0.0003241491,0.0003337784,0.0004116921,0.0003635042,0.0004017678,0.0003539823,0.0004306632,0.0002773156,0.0002574003,0.0003577818,0.0004948046,0.0006049607,0.0004428698,0.0011600928,0.0003270111,0.0003182686,0.0003644315,0.0001147447,0.0003844675,0.000257732,0.0004675082,0.0003401361,0.0005665722,0.0008984726,0.0005359057,0.000336587,0.0004310345,0.0003147624,0.000310559,0.000390625,0.0005109862,0.0004203447,0.0001199328,0.001003009,0.0003334445,0.0003834356,0.0003688676,0.0004952947,0.0003581662,0.0014880952,0.0004761905,0.0009267841,0.0004269855,0.0001677852,0.0001512173,0.0006067961,0
